age,balance,campaign,previous,positive_balance_flag,job,marital,education,housing,loan,poutcome,target,score,decile,profit,scorecard_points,overall_response_rate,model_auc
39,104,6,0,1,services,married,secondary,yes,no,unknown,0,0.03925574572218409,10,-10,528.7665666092888,0.1170008846947803,0.7321561611025206
31,1032,6,0,1,technician,married,secondary,yes,no,unknown,0,0.03925543974628788,10,-10,527.4300685350094,0.1170008846947803,0.7321561611025206
31,1030,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.039250375503586926,10,-10,567.3911226117968,0.1170008846947803,0.7321561611025206
36,122,7,0,1,management,married,secondary,yes,no,unknown,0,0.03924434563794922,10,-10,499.4376880653974,0.1170008846947803,0.7321561611025206
42,443,5,0,1,blue-collar,married,secondary,yes,no,unknown,1,0.039231901847685484,10,490,542.5396690889713,0.1170008846947803,0.7321561611025206
21,292,4,0,1,blue-collar,single,secondary,yes,yes,unknown,0,0.03921306512219645,10,-10,540.2977223025292,0.1170008846947803,0.7321561611025206
41,-1136,1,0,0,technician,married,unknown,yes,yes,unknown,0,0.039211733034893594,10,-10,538.2518075140658,0.1170008846947803,0.7321561611025206
50,0,5,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.03920369028132555,10,-10,504.7485002550973,0.1170008846947803,0.7321561611025206
59,6271,5,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03919328309637009,10,-10,551.4839766643116,0.1170008846947803,0.7321561611025206
23,150,5,0,1,technician,single,secondary,yes,yes,unknown,0,0.039180539731619446,10,-10,527.3108797018133,0.1170008846947803,0.7321561611025206
44,3057,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03917747405002305,10,-10,547.0317355051145,0.1170008846947803,0.7321561611025206
37,3370,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.039133662738290345,10,-10,565.573559266606,0.1170008846947803,0.7321561611025206
55,72,4,0,1,services,divorced,secondary,yes,yes,unknown,0,0.039122592793045516,10,-10,617.2036144140488,0.1170008846947803,0.7321561611025206
33,221,7,0,1,blue-collar,married,tertiary,yes,no,unknown,0,0.03911335895406053,10,-10,533.9180520555707,0.1170008846947803,0.7321561611025206
41,356,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.039104772477957336,10,-10,493.4039869140442,0.1170008846947803,0.7321561611025206
46,276,2,0,1,admin.,married,primary,yes,yes,unknown,0,0.03908490778087487,10,-10,520.1576562872519,0.1170008846947803,0.7321561611025206
55,1563,2,0,1,housemaid,married,primary,yes,no,unknown,0,0.03907767724520172,10,-10,507.7027755563797,0.1170008846947803,0.7321561611025206
49,2576,6,0,1,self-employed,married,secondary,yes,no,unknown,0,0.03907030086023904,10,-10,560.29605441401,0.1170008846947803,0.7321561611025206
31,12,3,0,1,housemaid,married,secondary,yes,no,unknown,0,0.03906710299657644,10,-10,561.02819271614,0.1170008846947803,0.7321561611025206
46,110,5,0,1,management,married,tertiary,yes,yes,unknown,0,0.039061502420469255,10,-10,546.8659375352154,0.1170008846947803,0.7321561611025206
49,1127,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03903514027815816,10,-10,535.3619567978029,0.1170008846947803,0.7321561611025206
34,0,3,0,0,entrepreneur,married,primary,yes,no,unknown,0,0.03902305180667015,10,-10,547.2784907999867,0.1170008846947803,0.7321561611025206
44,106,6,0,1,technician,married,secondary,yes,no,unknown,0,0.039020673914971736,10,-10,529.2370068558344,0.1170008846947803,0.7321561611025206
33,1924,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.0390099139516054,10,-10,529.8909492551526,0.1170008846947803,0.7321561611025206
41,1138,18,0,1,management,single,secondary,no,no,unknown,0,0.0390057062734716,10,-10,521.60805369974,0.1170008846947803,0.7321561611025206
31,3902,4,0,1,housemaid,married,secondary,yes,no,unknown,0,0.03899409234535836,10,-10,511.44392290123574,0.1170008846947803,0.7321561611025206
39,0,7,0,0,blue-collar,divorced,secondary,yes,no,unknown,0,0.038979139673115885,10,-10,529.8624460775842,0.1170008846947803,0.7321561611025206
25,-187,4,0,0,blue-collar,single,secondary,yes,yes,unknown,0,0.0389631720463761,10,-10,506.20779625508663,0.1170008846947803,0.7321561611025206
54,2191,6,0,1,self-employed,married,secondary,yes,no,unknown,0,0.03895391528189894,10,-10,513.9410768046051,0.1170008846947803,0.7321561611025206
56,654,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.038935805366221314,10,-10,524.27748376566,0.1170008846947803,0.7321561611025206
59,475,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.038910359313851325,10,-10,540.759529578693,0.1170008846947803,0.7321561611025206
57,573,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03890893109312528,10,-10,539.921819310682,0.1170008846947803,0.7321561611025206
44,1226,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03889345296772848,10,-10,539.7034163334781,0.1170008846947803,0.7321561611025206
39,167,1,0,1,self-employed,married,secondary,yes,yes,unknown,0,0.038874960230191095,10,-10,504.8983103948104,0.1170008846947803,0.7321561611025206
27,818,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03886768940434909,10,-10,518.6383983088598,0.1170008846947803,0.7321561611025206
54,682,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03886416906968858,10,-10,521.7005774661221,0.1170008846947803,0.7321561611025206
33,223,11,4,1,admin.,single,secondary,yes,yes,failure,0,0.038855187760387086,10,-10,548.9927060007949,0.1170008846947803,0.7321561611025206
32,523,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.038833712412288134,10,-10,531.8731617166441,0.1170008846947803,0.7321561611025206
33,463,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03882601046210764,10,-10,508.05101940079453,0.1170008846947803,0.7321561611025206
53,684,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03881907507116669,10,-10,526.5204629818917,0.1170008846947803,0.7321561611025206
28,708,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03881447025380842,10,-10,518.4330824122093,0.1170008846947803,0.7321561611025206
43,2696,10,0,1,management,married,tertiary,yes,no,unknown,0,0.038806868614120235,10,-10,550.4835826587199,0.1170008846947803,0.7321561611025206
38,171,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03879479612353961,10,-10,512.9507603017098,0.1170008846947803,0.7321561611025206
46,966,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03875066986793299,10,-10,548.0334376808083,0.1170008846947803,0.7321561611025206
45,2523,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.038737031224552895,10,-10,565.9782324991708,0.1170008846947803,0.7321561611025206
45,-258,5,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.038732793447192514,10,-10,550.0325968459202,0.1170008846947803,0.7321561611025206
37,139,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.038718910748287684,10,-10,522.4112451790738,0.1170008846947803,0.7321561611025206
53,-2,2,0,0,services,married,secondary,yes,yes,unknown,0,0.038667917062941634,10,-10,520.7922691952581,0.1170008846947803,0.7321561611025206
37,812,2,0,1,services,married,secondary,yes,yes,unknown,0,0.03865832080268213,10,-10,528.9635648481191,0.1170008846947803,0.7321561611025206
39,3,14,0,1,entrepreneur,married,tertiary,no,no,unknown,0,0.03864764256751409,10,-10,560.9181786905353,0.1170008846947803,0.7321561611025206
30,4389,6,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03864583847774717,10,-10,527.3309183755222,0.1170008846947803,0.7321561611025206
43,1880,6,0,1,management,married,primary,yes,no,unknown,0,0.03864423940300631,10,-10,549.3229925221567,0.1170008846947803,0.7321561611025206
46,327,2,0,1,services,married,secondary,yes,yes,unknown,0,0.03863914220656684,10,-10,553.3078403012365,0.1170008846947803,0.7321561611025206
52,5,2,0,1,services,married,secondary,yes,yes,unknown,0,0.03862756886296555,10,-10,552.0951974281696,0.1170008846947803,0.7321561611025206
49,-581,5,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.038626846006978986,10,-10,561.2620564774052,0.1170008846947803,0.7321561611025206
31,296,1,0,1,self-employed,married,secondary,yes,yes,unknown,0,0.03861768179322681,10,-10,547.0280080879118,0.1170008846947803,0.7321561611025206
33,98,1,0,1,housemaid,married,tertiary,yes,yes,unknown,0,0.03859964883789738,10,-10,534.3794707110646,0.1170008846947803,0.7321561611025206
35,1364,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03859755037913035,10,-10,545.9478698184176,0.1170008846947803,0.7321561611025206
36,14,1,0,1,self-employed,married,secondary,yes,yes,unknown,0,0.03859567500938022,10,-10,505.9982017817167,0.1170008846947803,0.7321561611025206
54,381,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.038590938011103706,10,-10,568.9393875811032,0.1170008846947803,0.7321561611025206
49,611,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.038565900914821226,10,-10,525.7860489275703,0.1170008846947803,0.7321561611025206
45,784,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03853594342947691,10,-10,519.2560292534952,0.1170008846947803,0.7321561611025206
44,-367,5,0,0,management,married,tertiary,yes,yes,unknown,0,0.038534033482689335,10,-10,539.1804099081978,0.1170008846947803,0.7321561611025206
35,25,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03852238516201425,10,-10,528.7596044448871,0.1170008846947803,0.7321561611025206
35,4038,6,0,1,management,married,tertiary,yes,yes,unknown,0,0.03850814856372255,10,-10,551.8922322059279,0.1170008846947803,0.7321561611025206
33,79,6,0,1,technician,married,secondary,yes,no,unknown,0,0.03848125388483599,10,-10,520.4143933956583,0.1170008846947803,0.7321561611025206
41,1618,2,0,1,housemaid,married,primary,yes,no,unknown,0,0.038471952987055254,10,-10,527.7305093250683,0.1170008846947803,0.7321561611025206
41,1147,10,0,1,technician,single,secondary,yes,no,unknown,0,0.038465552524144166,10,-10,526.8521892838295,0.1170008846947803,0.7321561611025206
38,3,2,0,1,admin.,married,primary,yes,yes,unknown,0,0.03846213759549038,10,-10,518.7544311572184,0.1170008846947803,0.7321561611025206
37,1114,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.038461664619401835,10,-10,506.36569716242604,0.1170008846947803,0.7321561611025206
45,-605,5,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.03841899058438497,10,-10,524.4910125800668,0.1170008846947803,0.7321561611025206
33,7,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03841318864529706,10,-10,521.8626441249837,0.1170008846947803,0.7321561611025206
32,38,5,0,1,blue-collar,married,secondary,yes,no,unknown,0,0.03839469598133166,10,-10,510.85867701468004,0.1170008846947803,0.7321561611025206
45,2128,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03837997559293472,10,-10,544.0871119895316,0.1170008846947803,0.7321561611025206
43,192,2,0,1,services,married,secondary,yes,yes,unknown,0,0.03837767798938955,10,-10,531.1284042824029,0.1170008846947803,0.7321561611025206
31,1329,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03837678975677147,10,-10,538.0043862562463,0.1170008846947803,0.7321561611025206
60,46,4,0,1,self-employed,married,primary,yes,no,unknown,0,0.03837183157254616,10,-10,528.4390789934399,0.1170008846947803,0.7321561611025206
43,701,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03836818924970245,10,-10,532.8848265978637,0.1170008846947803,0.7321561611025206
43,0,12,0,0,entrepreneur,married,secondary,no,no,unknown,0,0.03832864376618551,10,-10,547.8341699208826,0.1170008846947803,0.7321561611025206
45,27,2,0,1,services,married,secondary,yes,yes,unknown,0,0.03832199078079601,10,-10,565.6445863740532,0.1170008846947803,0.7321561611025206
34,586,2,0,1,services,married,secondary,yes,yes,unknown,0,0.03831488823512014,10,-10,523.161962814563,0.1170008846947803,0.7321561611025206
46,-816,1,0,0,self-employed,married,secondary,yes,yes,unknown,0,0.038312007273853886,10,-10,529.112689770886,0.1170008846947803,0.7321561611025206
32,1197,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.038304450098248864,10,-10,538.2221473150167,0.1170008846947803,0.7321561611025206
53,2818,7,0,1,technician,married,secondary,yes,no,unknown,0,0.038301132276038534,10,-10,543.0780932643278,0.1170008846947803,0.7321561611025206
47,410,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03829192328268121,10,-10,544.448336939896,0.1170008846947803,0.7321561611025206
49,489,4,0,1,self-employed,married,primary,yes,no,unknown,0,0.038260504694986985,10,-10,565.4333467148114,0.1170008846947803,0.7321561611025206
50,213,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03825702432968229,10,-10,506.68655024875557,0.1170008846947803,0.7321561611025206
53,56,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03825488047305676,10,-10,557.6586197684918,0.1170008846947803,0.7321561611025206
33,217,5,5,1,self-employed,married,secondary,yes,yes,failure,0,0.03825460970485633,10,-10,524.6439887423268,0.1170008846947803,0.7321561611025206
44,0,2,0,0,services,married,secondary,yes,yes,unknown,0,0.038251478359624586,10,-10,532.6097091931387,0.1170008846947803,0.7321561611025206
43,-705,6,0,0,technician,married,secondary,yes,no,unknown,0,0.03823962358722033,10,-10,530.0779288836302,0.1170008846947803,0.7321561611025206
39,206,3,0,1,blue-collar,married,tertiary,yes,yes,unknown,0,0.038238415306421365,10,-10,544.9700450155441,0.1170008846947803,0.7321561611025206
59,0,10,0,0,entrepreneur,divorced,secondary,no,yes,unknown,0,0.0382271876995266,10,-10,564.8543850306684,0.1170008846947803,0.7321561611025206
29,0,6,0,0,technician,married,secondary,yes,no,unknown,0,0.03822481637287302,10,-10,520.3125500703394,0.1170008846947803,0.7321561611025206
33,-211,5,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.038217322767678565,10,-10,516.992792099643,0.1170008846947803,0.7321561611025206
53,0,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.038201531689937694,10,-10,543.5509198988008,0.1170008846947803,0.7321561611025206
35,0,20,0,0,management,single,tertiary,no,no,unknown,0,0.03819983420082448,10,-10,513.6879646211127,0.1170008846947803,0.7321561611025206
60,1138,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03818521411244053,10,-10,515.8740729969612,0.1170008846947803,0.7321561611025206
51,50,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03815401105643944,10,-10,507.33379882932496,0.1170008846947803,0.7321561611025206
36,-323,8,0,0,admin.,married,secondary,yes,no,unknown,0,0.03813593500303017,10,-10,509.7995887912531,0.1170008846947803,0.7321561611025206
34,1174,17,0,1,technician,single,secondary,no,no,unknown,0,0.03813319062195315,10,-10,532.8249832649801,0.1170008846947803,0.7321561611025206
54,2061,7,0,1,services,married,secondary,yes,no,unknown,0,0.03813136258295975,10,-10,539.648737507975,0.1170008846947803,0.7321561611025206
50,74,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03812937773932598,10,-10,537.7928124759345,0.1170008846947803,0.7321561611025206
51,51,8,0,1,blue-collar,married,secondary,no,yes,unknown,0,0.03812242482476289,10,-10,510.13826104721136,0.1170008846947803,0.7321561611025206
35,809,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03809536337627973,10,-10,515.7453019874908,0.1170008846947803,0.7321561611025206
35,473,4,0,1,technician,divorced,secondary,yes,yes,unknown,0,0.03808575902659761,10,-10,527.9307239518567,0.1170008846947803,0.7321561611025206
31,3181,7,0,1,services,married,secondary,yes,no,unknown,0,0.03807296495609429,10,-10,639.0601901803584,0.1170008846947803,0.7321561611025206
31,990,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03807290037214411,10,-10,537.6895765503613,0.1170008846947803,0.7321561611025206
50,0,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.0380663872741271,10,-10,522.2176682523361,0.1170008846947803,0.7321561611025206
38,620,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03806464751335117,10,-10,538.9522195560622,0.1170008846947803,0.7321561611025206
46,-369,4,0,0,technician,married,tertiary,yes,yes,unknown,0,0.03804988847160885,10,-10,542.5493696554717,0.1170008846947803,0.7321561611025206
35,-518,5,0,0,blue-collar,married,secondary,yes,no,unknown,0,0.03803496992673247,10,-10,556.02023287654,0.1170008846947803,0.7321561611025206
44,274,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03803182358646952,10,-10,523.2054815828265,0.1170008846947803,0.7321561611025206
43,970,13,11,1,unemployed,married,unknown,yes,no,failure,0,0.03801839432443753,10,-10,537.837039359945,0.1170008846947803,0.7321561611025206
32,1121,3,0,1,entrepreneur,divorced,secondary,yes,yes,unknown,0,0.03801780067758034,10,-10,614.1555711643166,0.1170008846947803,0.7321561611025206
48,32,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03800297900762241,10,-10,514.4866231728932,0.1170008846947803,0.7321561611025206
42,337,3,0,1,entrepreneur,married,tertiary,yes,yes,unknown,0,0.03798775051409563,10,-10,521.3418790149766,0.1170008846947803,0.7321561611025206
45,156,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03797257706084894,10,-10,556.4281259546486,0.1170008846947803,0.7321561611025206
31,864,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.037960540520359055,10,-10,510.9304922360608,0.1170008846947803,0.7321561611025206
46,78,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03794901194641605,10,-10,534.1309575641142,0.1170008846947803,0.7321561611025206
33,227,2,0,1,services,married,secondary,yes,yes,unknown,1,0.037947736888650885,10,490,540.0182861852578,0.1170008846947803,0.7321561611025206
37,0,2,0,0,services,married,secondary,yes,yes,unknown,0,0.037929178183859824,10,-10,566.1419839228547,0.1170008846947803,0.7321561611025206
32,255,2,0,1,services,married,secondary,yes,yes,unknown,0,0.03792679021354388,10,-10,526.9425863422596,0.1170008846947803,0.7321561611025206
47,0,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.03792546087956187,10,-10,533.7026518792534,0.1170008846947803,0.7321561611025206
35,1792,6,0,1,blue-collar,divorced,primary,yes,no,unknown,1,0.03790618299947527,10,490,524.7087848404387,0.1170008846947803,0.7321561611025206
33,681,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03788943169510583,10,-10,557.0968396797406,0.1170008846947803,0.7321561611025206
39,345,3,0,1,entrepreneur,married,tertiary,yes,yes,unknown,0,0.037857322670193906,10,-10,519.8279197553807,0.1170008846947803,0.7321561611025206
59,0,2,0,0,housemaid,married,primary,yes,no,unknown,0,0.03785408510936196,10,-10,523.8888269919397,0.1170008846947803,0.7321561611025206
42,160,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.0378386481732038,10,-10,550.8569893327182,0.1170008846947803,0.7321561611025206
32,132,2,0,1,services,married,secondary,yes,yes,unknown,0,0.037817506286472735,10,-10,534.3152149343767,0.1170008846947803,0.7321561611025206
32,1349,2,0,1,housemaid,married,primary,yes,no,unknown,0,0.03781636601084511,10,-10,502.7425768768242,0.1170008846947803,0.7321561611025206
50,94,4,0,1,housemaid,divorced,primary,yes,no,unknown,0,0.03781140181073406,10,-10,499.10605382440366,0.1170008846947803,0.7321561611025206
54,167,2,0,1,housemaid,married,primary,yes,no,unknown,0,0.03777363275291646,10,-10,516.34781685363,0.1170008846947803,0.7321561611025206
42,83,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03777346025579887,10,-10,515.8610829469031,0.1170008846947803,0.7321561611025206
33,0,2,0,0,services,married,secondary,yes,yes,unknown,0,0.03774617948703553,10,-10,522.5427855197457,0.1170008846947803,0.7321561611025206
33,99,11,0,1,management,single,secondary,yes,no,unknown,0,0.037732781023755886,10,-10,566.2524400526861,0.1170008846947803,0.7321561611025206
39,167,1,0,1,blue-collar,married,secondary,yes,yes,unknown,1,0.03770782739963497,10,490,528.8479028462795,0.1170008846947803,0.7321561611025206
49,-353,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.03770683203713831,10,-10,515.9080666502223,0.1170008846947803,0.7321561611025206
34,-99,2,0,0,services,married,secondary,yes,yes,unknown,0,0.037704166234764976,10,-10,503.4481790057189,0.1170008846947803,0.7321561611025206
32,0,2,0,0,services,married,secondary,yes,yes,unknown,0,0.03770056252384814,10,-10,574.4414160183682,0.1170008846947803,0.7321561611025206
51,-491,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.03767594262490181,10,-10,524.3704652600736,0.1170008846947803,0.7321561611025206
27,-413,6,0,0,blue-collar,married,primary,no,yes,unknown,1,0.037671342807457694,10,490,524.117706988458,0.1170008846947803,0.7321561611025206
38,171,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.037665790156675434,10,-10,509.14031611791415,0.1170008846947803,0.7321561611025206
46,-121,4,0,0,admin.,married,secondary,yes,yes,unknown,0,0.0376541103176191,10,-10,529.4175682675876,0.1170008846947803,0.7321561611025206
35,274,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.037620201615440954,10,-10,633.1272308112793,0.1170008846947803,0.7321561611025206
49,-165,3,0,0,blue-collar,single,primary,yes,yes,unknown,0,0.03760106063985516,10,-10,539.353962718516,0.1170008846947803,0.7321561611025206
37,123,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.0375810076155484,10,-10,541.2965407846406,0.1170008846947803,0.7321561611025206
50,0,1,0,0,entrepreneur,married,secondary,yes,yes,unknown,0,0.03756112315824824,10,-10,536.9565999681708,0.1170008846947803,0.7321561611025206
36,145,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03755496708663136,10,-10,456.66128011996994,0.1170008846947803,0.7321561611025206
52,306,5,0,1,services,married,primary,yes,no,unknown,1,0.03754144294273283,10,490,571.1883523139381,0.1170008846947803,0.7321561611025206
43,-235,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.03753801157442407,10,-10,524.925134309766,0.1170008846947803,0.7321561611025206
41,-172,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.03750272453826154,10,-10,540.4087262799039,0.1170008846947803,0.7321561611025206
27,259,10,0,1,services,single,secondary,yes,no,unknown,0,0.037491442999779995,10,-10,551.3948307320372,0.1170008846947803,0.7321561611025206
38,5,8,0,1,blue-collar,married,secondary,no,yes,unknown,0,0.03748738648984593,10,-10,505.41544396985296,0.1170008846947803,0.7321561611025206
33,216,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03747826251022474,10,-10,534.828980597119,0.1170008846947803,0.7321561611025206
37,-4,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.037466079306596935,10,-10,537.9451727592568,0.1170008846947803,0.7321561611025206
39,-131,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.03744504568353359,10,-10,537.2209196226294,0.1170008846947803,0.7321561611025206
33,162,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03743387401112884,10,-10,543.985547061251,0.1170008846947803,0.7321561611025206
37,-59,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.037417746017672886,10,-10,544.9557877926687,0.1170008846947803,0.7321561611025206
35,18,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03739793238783621,10,-10,524.7102316938677,0.1170008846947803,0.7321561611025206
30,274,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03739645431578366,10,-10,506.5001934646492,0.1170008846947803,0.7321561611025206
46,4,1,0,1,entrepreneur,married,secondary,yes,yes,unknown,0,0.03738334094396597,10,-10,528.3032327984394,0.1170008846947803,0.7321561611025206
29,313,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03738237403214213,10,-10,518.1449472996725,0.1170008846947803,0.7321561611025206
35,0,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.0373821352846606,10,-10,535.2048092892773,0.1170008846947803,0.7321561611025206
42,-551,6,0,0,admin.,divorced,secondary,yes,yes,unknown,0,0.03737729351846341,10,-10,562.4978700236942,0.1170008846947803,0.7321561611025206
31,152,1,0,1,blue-collar,married,secondary,yes,yes,unknown,1,0.037331580013295375,10,490,617.7073992150936,0.1170008846947803,0.7321561611025206
32,90,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03732548498567135,10,-10,526.2995180031029,0.1170008846947803,0.7321561611025206
50,-812,8,0,0,blue-collar,married,secondary,no,yes,unknown,0,0.03731308264478511,10,-10,621.1455875479271,0.1170008846947803,0.7321561611025206
40,535,6,0,1,management,married,primary,yes,no,unknown,0,0.03730846512166615,10,-10,541.2996680268636,0.1170008846947803,0.7321561611025206
56,351,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.0373056894670077,10,-10,527.5487654766436,0.1170008846947803,0.7321561611025206
48,762,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03730455612991194,10,-10,505.9232436836237,0.1170008846947803,0.7321561611025206
33,10,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03729748381857024,10,-10,543.1137525738541,0.1170008846947803,0.7321561611025206
58,230,10,0,1,management,married,tertiary,yes,no,unknown,0,0.03729605549282879,10,-10,561.7049120626718,0.1170008846947803,0.7321561611025206
33,0,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.037288729519345205,10,-10,543.8800579803361,0.1170008846947803,0.7321561611025206
33,0,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.037288729519345205,10,-10,549.7583948102729,0.1170008846947803,0.7321561611025206
36,687,8,0,1,self-employed,married,tertiary,yes,no,unknown,0,0.03727796393259977,10,-10,539.4382947630514,0.1170008846947803,0.7321561611025206
32,12,2,0,1,technician,married,secondary,yes,yes,unknown,0,0.03725720457083233,10,-10,530.4936638702897,0.1170008846947803,0.7321561611025206
25,349,8,0,1,admin.,married,unknown,yes,no,unknown,1,0.037251247353476416,10,490,523.2910254167883,0.1170008846947803,0.7321561611025206
34,1386,6,0,1,technician,single,secondary,yes,yes,unknown,0,0.03723916767055111,10,-10,535.382187341126,0.1170008846947803,0.7321561611025206
42,2130,2,0,1,self-employed,married,secondary,yes,yes,unknown,0,0.037222171830971915,10,-10,536.3722061274375,0.1170008846947803,0.7321561611025206
44,26,2,0,1,housemaid,married,primary,yes,no,unknown,0,0.03719619948246254,10,-10,516.2337274269288,0.1170008846947803,0.7321561611025206
43,94,9,0,1,housemaid,married,primary,no,no,unknown,0,0.037178870296409094,10,-10,525.3457044234883,0.1170008846947803,0.7321561611025206
34,-185,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.03717208075489176,10,-10,530.8418275128358,0.1170008846947803,0.7321561611025206
41,951,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.037154441274028525,10,-10,536.2619690751903,0.1170008846947803,0.7321561611025206
33,-163,2,0,0,technician,married,secondary,yes,yes,unknown,0,0.0371493714960885,10,-10,574.7956641552336,0.1170008846947803,0.7321561611025206
34,-552,12,0,0,technician,single,tertiary,yes,no,unknown,0,0.03713268006444462,10,-10,526.2879268335521,0.1170008846947803,0.7321561611025206
32,3,4,0,1,admin.,married,secondary,yes,yes,unknown,0,0.03712970422611121,10,-10,525.401752314868,0.1170008846947803,0.7321561611025206
28,53,1,0,1,blue-collar,married,secondary,yes,yes,unknown,0,0.03710997652036977,10,-10,570.2123834002467,0.1170008846947803,0.7321561611025206
50,419,4,0,1,blue-collar,married,primary,yes,no,unknown,0,0.03709502313313724,10,-10,526.8289517179794,0.1170008846947803,0.7321561611025206
31,-641,2,0,0,services,married,secondary,yes,yes,unknown,0,0.037092690459659156,10,-10,536.4401614841422,0.1170008846947803,0.7321561611025206
31,2,4,0,1,admin.,married,secondary,yes,yes,unknown,1,0.037083932853320074,10,490,527.4238474457051,0.1170008846947803,0.7321561611025206
41,-651,1,0,0,blue-collar,married,secondary,yes,yes,unknown,0,0.037080344714714206,10,-10,531.1001703813577,0.1170008846947803,0.7321561611025206
